Timestamp,Waveform,Heartbeat,Heart Rate,HRV
2025-02-28 15:21:40,73,0,0,0
2025-02-28 15:21:40,106,0,0,0
2025-02-28 15:21:40,107,0,0,0
2025-02-28 15:21:40,108,0,0,0
2025-02-28 15:21:40,119,0,0,0
2025-02-28 15:21:40,119,0,0,0
2025-02-28 15:21:40,118,0,0,0
2025-02-28 15:21:41,95,0,0,0
2025-02-28 15:21:41,95,0,0,0
2025-02-28 15:21:41,96,0,0,0
2025-02-28 15:21:41,72,0,0,0
2025-02-28 15:21:41,71,0,0,0
2025-02-28 15:21:41,70,0,0,0
2025-02-28 15:21:41,70,0,0,0
2025-02-28 15:21:41,69,0,0,0
2025-02-28 15:21:41,69,0,0,0
2025-02-28 15:21:41,103,0,0,0
2025-02-28 15:21:41,102,0,0,0
2025-02-28 15:21:41,102,0,0,0
2025-02-28 15:21:41,112,0,0,0
2025-02-28 15:21:41,112,0,0,0
2025-02-28 15:21:41,113,0,0,0
2025-02-28 15:21:41,92,0,0,0
2025-02-28 15:21:41,94,0,0,0
2025-02-28 15:21:41,94,0,0,0
2025-02-28 15:21:41,71,0,0,0
2025-02-28 15:21:41,70,0,0,0
2025-02-28 15:21:41,70,0,0,0
2025-02-28 15:21:41,73,0,0,0
2025-02-28 15:21:41,73,0,0,0
2025-02-28 15:21:42,73,0,0,0
2025-02-28 15:21:42,105,0,0,0
2025-02-28 15:21:42,105,0,0,0
2025-02-28 15:21:42,104,0,0,0
2025-02-28 15:21:42,117,0,0,0
2025-02-28 15:21:42,117,0,0,0
2025-02-28 15:21:42,118,0,0,0
2025-02-28 15:21:42,96,0,0,0
2025-02-28 15:21:42,96,0,0,0
2025-02-28 15:21:42,95,0,0,0
2025-02-28 15:21:42,73,0,0,0
2025-02-28 15:21:42,72,0,0,0
2025-02-28 15:21:42,71,0,0,0
2025-02-28 15:21:42,70,0,0,0
2025-02-28 15:21:42,70,0,0,0
2025-02-28 15:21:42,71,0,0,0
2025-02-28 15:21:42,103,0,0,0
2025-02-28 15:21:42,103,0,0,0
2025-02-28 15:21:42,103,0,0,0
2025-02-28 15:21:42,117,0,0,0
2025-02-28 15:21:42,117,0,0,0
2025-02-28 15:21:42,116,0,0,0
2025-02-28 15:21:42,97,0,0,0
2025-02-28 15:21:42,95,0,0,0
2025-02-28 15:21:43,95,0,0,0
2025-02-28 15:21:43,72,0,0,0
2025-02-28 15:21:43,71,0,0,0
2025-02-28 15:21:43,72,0,0,0
2025-02-28 15:21:43,71,0,0,0
2025-02-28 15:21:43,71,0,0,0
2025-02-28 15:21:43,71,0,0,0
2025-02-28 15:21:43,104,0,0,0
2025-02-28 15:21:43,103,0,0,0
2025-02-28 15:21:43,102,0,0,0
2025-02-28 15:21:43,115,0,0,0
2025-02-28 15:21:43,115,0,0,0
2025-02-28 15:21:43,115,0,0,0
2025-02-28 15:21:43,93,0,0,0
2025-02-28 15:21:43,93,0,0,0
2025-02-28 15:21:43,91,0,0,0
2025-02-28 15:21:43,69,0,0,0
2025-02-28 15:21:43,70,0,0,0
2025-02-28 15:21:43,72,0,0,0
2025-02-28 15:21:43,70,0,0,0
2025-02-28 15:21:43,70,0,0,0
2025-02-28 15:21:43,70,0,0,0
2025-02-28 15:21:43,102,0,0,0
2025-02-28 15:21:44,104,0,0,0
2025-02-28 15:21:44,106,0,0,0
2025-02-28 15:21:44,119,0,0,0
2025-02-28 15:21:44,118,0,0,0
2025-02-28 15:21:44,118,0,0,0
2025-02-28 15:21:44,98,0,0,0
2025-02-28 15:21:44,98,0,0,0
2025-02-28 15:21:44,98,0,0,0
2025-02-28 15:21:44,73,0,0,0
2025-02-28 15:21:44,72,0,0,0
2025-02-28 15:21:44,71,0,0,0
2025-02-28 15:21:44,70,0,0,0
2025-02-28 15:21:44,69,0,0,0
2025-02-28 15:21:44,70,0,0,0
2025-02-28 15:21:44,102,0,0,0
2025-02-28 15:21:44,103,0,0,0
2025-02-28 15:21:44,104,0,0,0
2025-02-28 15:21:44,118,0,0,0
2025-02-28 15:21:44,129,0,0,0
2025-02-28 15:21:44,131,0,0,0
2025-02-28 15:21:44,107,0,0,0
2025-02-28 15:21:44,103,0,0,0
2025-02-28 15:21:44,99,0,0,0
2025-02-28 15:21:45,70,0,0,0
2025-02-28 15:21:45,70,0,0,0
2025-02-28 15:21:45,70,0,0,0
2025-02-28 15:21:45,64,0,0,0
2025-02-28 15:21:45,63,0,0,0
2025-02-28 15:21:45,62,0,0,0
2025-02-28 15:21:45,93,0,0,0
2025-02-28 15:21:45,93,0,0,0
2025-02-28 15:21:45,92,0,0,0
2025-02-28 15:21:45,117,0,0,0
2025-02-28 15:21:45,115,0,0,0
2025-02-28 15:21:45,115,0,0,0
2025-02-28 15:21:45,96,0,0,0
2025-02-28 15:21:45,97,0,0,0
2025-02-28 15:21:45,98,0,0,0
2025-02-28 15:21:45,73,0,0,0
2025-02-28 15:21:45,74,0,0,0
2025-02-28 15:21:45,74,0,0,0
2025-02-28 15:21:45,68,0,0,0
2025-02-28 15:21:45,68,0,0,0
2025-02-28 15:21:45,67,0,0,0
2025-02-28 15:21:45,98,0,0,0
2025-02-28 15:21:45,100,0,0,0
2025-02-28 15:21:45,99,0,0,0
2025-02-28 15:21:46,125,0,0,0
2025-02-28 15:21:46,128,0,0,0
2025-02-28 15:21:46,126,0,0,0
2025-02-28 15:21:46,104,0,0,0
2025-02-28 15:21:46,103,0,0,0
2025-02-28 15:21:46,102,0,0,0
2025-02-28 15:21:46,73,0,0,0
2025-02-28 15:21:46,72,0,0,0
2025-02-28 15:21:46,71,0,0,0
2025-02-28 15:21:46,64,0,0,0
2025-02-28 15:21:46,64,0,0,0
2025-02-28 15:21:46,65,0,0,0
2025-02-28 15:21:46,95,0,0,0
2025-02-28 15:21:46,93,0,0,0
2025-02-28 15:21:46,96,0,0,0
2025-02-28 15:21:46,120,0,0,0
2025-02-28 15:21:46,118,0,0,0
2025-02-28 15:21:46,121,0,0,0
2025-02-28 15:21:46,103,0,0,0
2025-02-28 15:21:46,102,0,0,0
2025-02-28 15:21:46,102,0,0,0
2025-02-28 15:21:46,74,0,0,0
2025-02-28 15:21:46,75,0,0,0
2025-02-28 15:21:47,75,0,0,0
2025-02-28 15:21:47,68,0,0,0
2025-02-28 15:21:47,67,0,0,0
2025-02-28 15:21:47,68,0,0,0
2025-02-28 15:21:47,94,0,0,0
2025-02-28 15:21:47,94,0,0,0
2025-02-28 15:21:47,94,0,0,0
2025-02-28 15:21:47,118,0,0,0
2025-02-28 15:21:47,119,0,0,0
2025-02-28 15:21:47,118,0,0,0
2025-02-28 15:21:47,99,0,0,0
2025-02-28 15:21:47,101,0,0,0
2025-02-28 15:21:47,100,0,0,0
2025-02-28 15:21:47,74,0,0,0
2025-02-28 15:21:47,72,0,0,0
2025-02-28 15:21:47,72,0,0,0
2025-02-28 15:21:47,64,0,0,0
2025-02-28 15:21:47,65,0,0,0
2025-02-28 15:21:47,66,0,0,0
2025-02-28 15:21:47,95,0,0,0
2025-02-28 15:21:47,95,0,0,0
2025-02-28 15:21:47,96,0,0,0
2025-02-28 15:21:47,121,0,0,0
2025-02-28 15:21:47,122,0,0,0
2025-02-28 15:21:48,120,0,0,0
2025-02-28 15:21:48,100,0,0,0
2025-02-28 15:21:48,100,0,0,0
2025-02-28 15:21:48,99,0,0,0
2025-02-28 15:21:48,73,0,0,0
2025-02-28 15:21:48,72,0,0,0
2025-02-28 15:21:48,71,0,0,0
2025-02-28 15:21:48,62,0,0,0
2025-02-28 15:21:48,61,0,0,0
2025-02-28 15:21:48,58,0,0,0
2025-02-28 15:21:48,84,0,0,0
2025-02-28 15:21:48,83,0,0,0
2025-02-28 15:21:48,86,0,0,0
2025-02-28 15:21:48,117,0,0,0
2025-02-28 15:21:48,121,0,0,0
2025-02-28 15:21:48,122,0,0,0
2025-02-28 15:21:48,100,0,0,0
2025-02-28 15:21:48,98,0,0,0
2025-02-28 15:21:48,100,0,0,0
2025-02-28 15:21:48,75,0,0,0
2025-02-28 15:21:48,76,0,0,0
2025-02-28 15:21:48,76,0,0,0
2025-02-28 15:21:48,69,0,0,0
2025-02-28 15:21:49,71,0,0,0
2025-02-28 15:21:49,71,0,0,0
